id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
95139,Room Family Home,506998,Rafael,,Santiago,-33.43665,-70.67835,Private room,61350,7,0,,,1,365,0,
1996807,LINDO DEPARTAMENTO AMOBLADO!,7475173,Leticia,,Santiago,-33.44709,-70.63467,Entire home/apt,55000,5,3,2021-12-26,0.03,2,365,0,
725463,Costanera Center Apartment Santiago,3751231,Hernan,,Providencia,-33.41971,-70.60915,Entire home/apt,60486,2,5,2022-10-09,0.04,3,290,3,
96722,Private bathroom room in Las Condes,513040,Elby,,Las Condes,-33.42532,-70.58566,Private room,51845,1,0,,,1,365,0,
726012,Opera Apartment Santiago Chile,3751231,Hernan,,Santiago,-33.44146,-70.6463,Entire home/apt,69127,2,12,2022-11-06,0.10,3,364,3,
1998362,City View High Rise Condo with Balcony,2136082,Francisca,,Las Condes,-33.413642856896104,-70.59891634476355,Entire home/apt,103690,3,16,2022-12-26,0.15,1,365,6,
100057,DEPARTAMENTO CENTRO DE SANTIAGO,526328,Fernando,,Santiago,-33.43199,-70.65789,Private room,69127,14,2,2012-02-13,0.01,1,365,0,
2030023,Furnished Apartment Barrio Italia,10425066,Josué,,Providencia,-33.44409,-70.6189,Private room,14689,6,5,2017-02-20,0.05,2,177,0,
2040885,Departamento Amoblado,10451907,Isabel,,Santiago,-33.43714,-70.64832,Private room,60486,5,0,,,1,365,0,
106795,departamento santiago centro,552381,Nora,,Santiago,-33.43974,-70.65493,Entire home/apt,69127,1,0,,,1,365,0,
2054452,Depto con estilo en Providencia,10523331,Blanca,,Providencia,-33.42688,-70.60104,Entire home/apt,30243,90,0,,,1,365,0,
2065906,Apto. en pleno corazón de Stgo.,10567910,Guillermo,,Recoleta,-33.43375,-70.63616,Entire home/apt,49253,4,33,2022-11-27,0.32,1,225,6,
734844,beautiful & comfy apartment Stgo,3832872,Claudia,,Santiago,-33.44481,-70.6339,Private room,19010,5,88,2022-11-06,0.74,1,364,5,
748389,Room & Breakfast in Las Condes,3930966,Rodrigo,,Las Condes,-33.42271,-70.57536,Private room,43204,2,0,,,1,365,0,
116494,DEPARTAMENTO SANTIAGO CHILE,588476,Antonio,,Santiago,-33.43855,-70.64486,Private room,51845,1,0,,,1,365,0,
2080451,bedroom´s downtown (cool and quite),1273587,Katina,,Santiago,-33.43949,-70.63913,Private room,31478,3,5,2022-06-30,0.06,1,362,1,
119688,Nice & quiet place in Providencia,603746,Marco,,Providencia,-33.43022,-70.60677,Private room,38884,1,0,,,1,365,0,
2096152,Bellisima habitacion,10693075,Mario Andres,,Las Condes,-33.40707,-70.58549,Shared room,74311,1,0,,,1,365,0,
754744,Apartment downtown Santiago Chile,3968799,Lizandra,,Santiago,-33.44583,-70.65322,Entire home/apt,60486,3,0,,,1,365,0,
122128,habitacion  single de Juan,612580,Juan,,Providencia,-33.43871,-70.60424,Private room,64806,1,0,,,1,365,0,
768868,Opera Santiago Studio,3751231,Hernan,,Santiago,-33.43954,-70.6465,Entire home/apt,43204,2,1,2012-12-19,0.01,3,364,0,
123569,Habitación Single,617378,Carolina,,Santiago,-33.44972,-70.64641,Private room,47524,1,0,,,1,365,0,
124075,Habitación Doble baño compartido,619256,Rodrigo,,Providencia,-33.41905,-70.61165,Private room,34563,2,1,2012-01-19,0.01,6,365,0,
777178,1 block Parque Bustamente&Subway,3761736,Rodrigo,,Providencia,-33.44446,-70.63271,Entire home/apt,25922,5,114,2022-12-23,0.93,2,11,24,
2098590,"TURISMO BELLAVISTA, Best View 4",1463563,Arnaldo,,Santiago,-33.46983,-70.64086,Entire home/apt,69127,2,1,2016-10-17,0.01,6,177,0,
124291,habitacion con baño privado,619919,Livia,,Las Condes,-33.42015,-70.55652,Private room,51845,5,0,,,1,365,0,
2119824,Habitación independiente luminosa,1892348,Cecilia,,Providencia,-33.42963,-70.59133,Private room,16000,1,18,2019-01-27,0.17,2,211,0,
131054,habitación para 1,645012,Norman,,Santiago,-33.44356,-70.63505,Private room,34563,1,0,,,1,365,0,
2120795,Furnished Apartment Barrio Italia,10425066,Josué,,Providencia,-33.44509,-70.61751,Private room,15553,1,4,2016-01-29,0.04,2,362,0,
780664,"Suite Apartments, santiago chile",2873648,Rodrigo,,Ñuñoa,-33.4557,-70.59981,Private room,82088,2,0,,,1,365,0,
132624,departamento  centrico lado Subway,651711,Administrador,,Santiago,-33.43385,-70.65641,Private room,87022,1,0,,,1,365,0,
787045,right at home,4134987,Mirey,,La Reina,-33.45534,-70.5602,Private room,16000,6,128,2022-10-21,1.04,2,353,6,
133295,Lux Las Condes Furnished Apartments,13553614,Felipe,,Las Condes,-33.41121,-70.58845,Entire home/apt,216020,7,83,2022-03-08,0.61,2,365,1,
795701,Dpto.2 dormitorios capacidad para 5,4191304,Doris,,Santiago,-33.44128,-70.6563,Entire home/apt,47524,1,23,2022-12-06,0.19,2,362,4,
2122694,Beautiful apt. Great Location,8814556,Benjamin,,Santiago,-33.44614,-70.65134,Entire home/apt,21602,30,38,2022-06-14,0.43,7,335,3,
2124550,Impressive view to the Andes,1417853,Andrés,,Providencia,-33.42198,-70.60734,Entire home/apt,38391,7,205,2022-12-21,2.12,2,149,8,
2138997,Habitación sector el Golf,10835267,Fernando,,Vitacura,-33.40662,-70.5997,Private room,43204,1,23,2022-07-19,0.25,1,364,2,
133783,Beautiful room in Providencia,656696,María Victoria,,Providencia,-33.42974,-70.60432,Private room,43204,1,0,,,1,365,0,
2154502,"HABITACION, CAMA DOBLE En el Golf",10992575,Gloria,,Las Condes,-33.41447,-70.59715,Private room,51845,1,0,,,1,365,0,
2192791,Studio close to Historic Downtown,8814556,Benjamin,,Santiago,-33.44881,-70.64714,Entire home/apt,19874,30,35,2022-09-19,0.33,7,343,2,
798444,Furnished apartment in Santiago!,4204978,Ari,,Santiago,-33.4377,-70.64733,Entire home/apt,38884,4,19,2022-04-09,0.16,10,59,1,
136438,Fully Furnished Apartment Providencia,667910,Roxana,,Providencia,-33.42343,-70.60899,Entire home/apt,54571,1,57,2022-12-11,0.43,13,295,25,
798907,GREAT APT NEAR MONEDA PALACE ! JUST REMODELED,1571003,Franek,,Santiago,-33.43763,-70.65569,Entire home/apt,38571,2,295,2022-12-27,2.40,6,324,50,
2205451,Bellas Artes: Best neighborhood !,10945288,Vicente,,Santiago,-33.43873,-70.64487,Entire home/apt,30243,30,173,2022-03-08,1.60,1,90,1,
136993,Apto Las condes - Santiago de Chile,670148,Ursa,,Las Condes,-33.41215,-70.58929,Entire home/apt,50860,1,0,,,1,363,0,
799674,Flat Ski Resort Colorado Farellones,144235,Cristobal,,Lo Barnechea,-33.34941,-70.2936,Entire home/apt,327115,2,5,2022-08-15,0.07,2,365,1,
139270,Better Location,679343,Mayer Ltda,,Santiago,-33.44808,-70.65389,Private room,103690,1,0,,,1,365,0,
811005,Furnished bedroom in apartment,1693645,María,,Providencia,-33.43903,-70.61413,Private room,19995,30,1,2015-04-30,0.01,2,358,0,
2215096,Great view (Andes) Forestal Park 9,131488797,Daniela,,Recoleta,-33.43234,-70.64653,Entire home/apt,62857,3,184,2022-11-27,1.89,7,70,23,
139484,Great studio at Bellas Artes,678317,Nicolas,,Santiago,-33.43489,-70.64532,Entire home/apt,20000,30,19,2022-11-02,0.21,3,294,6,
2237756,"Aparts  Suite, 2 AMBIENTES  Providencia",11426225,Augusto Eduardo,,Providencia,-33.4254,-70.6166,Entire home/apt,45000,2,17,2022-01-29,0.27,1,85,1,
2250077,"espectacular ubicación, providencia. Moderno",264242,María Elena,,Providencia,-33.43359,-70.62674,Entire home/apt,22571,7,16,2019-08-17,0.20,2,0,0,
2258550,"Santiago apartments, Downtown, WiFi",11320654,Paulo,,Santiago,-33.4401,-70.66357,Entire home/apt,43204,3,0,,,1,365,0,
814875,Departamento sector privilegiado,2784499,Betzabe,,Providencia,-33.42642,-70.6174,Entire home/apt,47524,3,156,2022-12-02,1.56,2,335,25,
844274,A New Apartment in Civic District,3329548,Alojamiento Empresarial Chile,,Santiago,-33.44884,-70.65166,Entire home/apt,50981,90,0,,,4,365,0,
142622,"Dormitorio cama 2 plazas, baño en suite  y parking",639690,Gilda,,La Reina,-33.44522,-70.54603,Private room,38884,3,2,2022-04-16,0.03,1,363,1,
858097,"Full Dpt, El Golf neighborhood (2)",743719,Roberto,,Las Condes,-33.41642,-70.60251,Entire home/apt,36412,2,133,2022-11-14,1.12,3,315,18,
2260567,5 min. walk Palacio de la Moneda.,9719637,Emelina Y Miguel,,Santiago,-33.44578,-70.64764,Entire home/apt,24073,3,445,2022-12-13,4.13,1,248,44,
144172,Bedroom furnished home environment,698776,Elizabeth,,Santiago,-33.4435,-70.64535,Private room,51845,6,0,,,1,365,0,
2261604,"Las Condes Circle Atenas, Parks",11233034,Ana,,Las Condes,-33.41648,-70.55915,Private room,31107,3,1,2015-05-28,0.01,2,365,0,
858199,"studio-space, bathroom, Santiago",2171434,Ximena,,Ñuñoa,-33.45542,-70.57811,Private room,25922,5,5,2019-12-03,0.07,1,363,0,
879962,ARGO Santiago/ Providencia: Bustamante/ Italia,492663,JuanKa,,Santiago,-33.44908,-70.63297,Entire home/apt,53452,3,100,2022-12-14,0.83,1,155,18,
147552,Near the mountain chain,712922,Karim,,Lo Barnechea,-33.36054,-70.51288,Shared room,36291,1,5,2018-04-22,0.05,2,365,0,
880713,Beautiful Apartment in the best loc,667910,Roxana,,Providencia,-33.42216,-70.60945,Entire home/apt,52429,1,60,2022-11-18,0.51,13,294,21,
881843,Nice Flat in the center of Santiago,1961985,Eliana,,Santiago,-33.43584,-70.64874,Entire home/apt,35000,2,92,2022-12-13,0.85,1,364,12,
2262112,Many Light  Bedroom at Las Condes,11233034,Ana,,Las Condes,-33.41512,-70.55945,Private room,30243,3,2,2014-08-09,0.02,2,365,0,
2285130,¡¡NEW!! CULTURA-BOHEMIA:BELLAVISTA!,11673304,Katherine Y Felipe,,Recoleta,-33.43442,-70.63681,Entire home/apt,51845,2,15,2019-03-19,0.14,2,275,0,
2368571,Rent a room in Providencia,12102505,Matias,,Providencia,-33.42882,-70.62526,Private room,60486,1,2,2014-10-26,0.02,1,365,0,
154395,"Luminoso, Metro a pasos linda Vista gran ubicacion",716143,Eugenio,,Las Condes,-33.41433,-70.58213,Entire home/apt,51570,7,206,2022-12-16,1.59,1,326,17,
885444,Special price! Apartment 1st floor,982805,Alfredo,,Santiago,-33.44990158081055,-70.64158630371094,Entire home/apt,25922,28,6,2022-11-30,0.05,1,363,3,
154615,Furnished apartment near Metro,743719,Roberto,,Las Condes,-33.41641,-70.60232,Entire home/apt,38884,2,54,2022-11-27,0.39,3,0,9,
903677,Apart Hotel  Santa Lucia Lastarria,4830840,Magdalena,,Santiago,-33.44019,-70.64127,Entire home/apt,64806,90,7,2014-11-28,0.06,2,364,0,
2374844,HABITACIÓN TRIPLE EN ITALIA SUITE,7271778,Felipe,,Ñuñoa,-33.45041,-70.62299,Private room,53573,1,0,,,5,365,0,
158137,Pieza independiente,759002,José,,Ñuñoa,-33.46029,-70.59377,Private room,34563,1,0,,,1,365,0,
2405806,Excelente ubicación con metro cerca,12295819,Catalina,,Las Condes,-33.40592,-70.57797,Private room,60486,1,1,2014-07-31,0.01,1,365,0,
905085,"Carmelitas Contemporary 1BR w/ TV Cable, Wifi, Pool, Gym, Metro",4199174,Fran,,Las Condes,-33.40603,-70.55853,Entire home/apt,50238,2,156,2022-10-29,1.36,3,350,22,
160729,Apartment on 9th floor. Stunning views!,769822,Ronald,,Santiago,-33.4484,-70.6322,Entire home/apt,22466,150,17,2019-10-03,0.36,1,362,0,
910775,Furnished Apartment Forestal Park 5,131488797,Daniela,,Recoleta,-33.43225,-70.64744,Entire home/apt,51857,3,187,2022-11-28,1.64,7,47,11,
2405957,Excellent independent apartment,12297870,Ines,,Ñuñoa,-33.44309,-70.57287,Private room,43204,2,0,,,1,365,0,
172103,casa familia,821265,Ivonne,,Independencia,-33.42261,-70.65958,Private room,23330,1,0,,,1,365,0,
2410419,"S1 Nice & cozy  2B-2B, great views!",12319292,Cecilia,,San Miguel,-33.49166,-70.65472,Entire home/apt,77767,30,109,2022-09-29,1.02,7,316,1,
2412933,A1 Nice & cozy up to 6  subway at the front door!!,12319292,Cecilia,,Estación Central,-33.45593,-70.7002,Entire home/apt,87644,2,98,2022-12-12,0.97,7,351,4,
914704,"Room&shared bath,  Barrio El Golf de Las Condes",4909742,María Magdalena,,Las Condes,-33.42283,-70.5892,Private room,23330,30,23,2021-04-06,0.19,3,364,0,
175077,Depto cerca Plaza Armas,836768,Martita,,Santiago,-33.43556,-70.65358,Entire home/apt,51845,1,0,,,1,365,0,
923568,Private Room in Barrio Lastarria,4703232,Shawn,,Santiago,-33.43921,-70.63982,Private room,25058,2,27,2016-03-04,0.26,1,0,0,
2435306,Nice rooms and nice people only,12446959,Darcy,,Las Condes,-33.42014,-70.56089,Private room,34563,2,0,,,1,365,0,
176932,Room Near Bellavista,846125,Patricio,,Recoleta,-33.42458,-70.63899,Private room,34563,1,0,,,1,365,0,
2472388,Dormitorio privado y baño privado,12644071,Muriele,,Las Condes,-33.41857,-70.57373,Private room,64806,1,0,,,1,365,0,
932079,Santiago Downtown Touristic 1,5015387,Christian,,Santiago,-33.44605,-70.64771,Entire home/apt,47524,6,3,2022-10-12,0.03,3,364,1,
176943,comfortable room in the center of,846097,Monica Gabriela,,Providencia,-33.42464,-70.61539,Private room,34563,1,0,,,1,365,0,
932108,Santiago Downtown Touristic 2,5015387,Christian,,Santiago,-33.44717,-70.6469,Entire home/apt,47524,6,4,2021-10-15,0.04,3,364,0,
2489528,Very close to Bustamante Subway,3761736,Rodrigo,,Santiago,-33.44451,-70.63509,Entire home/apt,30243,5,53,2020-03-01,0.52,2,32,0,
2491408,DEPARTAMENTO AMUEBLADO,10825450,Francisco,,Santiago,-33.46373,-70.63953,Entire home/apt,36756,3,0,,,1,365,0,
177729,Bedroom  whit access to a bathroom,851453,Sandra,,Ñuñoa,-33.44788,-70.60036,Private room,30243,3,0,,,1,365,0,
939923,Rent Departament  Loft USD 80 x dia,5079038,Luis,,Santiago,-33.43959,-70.6574,Private room,86408,3,0,,,1,365,0,
181005,Private Room  in Barrio Bellavista,867345,Edwin,,Recoleta,-33.42217,-70.64131,Private room,15432,2,4,2019-01-21,0.04,1,364,0,
969412,"Bellas Artes, a cool neighbourhood",5293904,Karen,,Santiago,-33.43664,-70.64499,Entire home/apt,12388457,3,13,2015-08-02,0.11,1,365,0,
2512835,ZentanoApartments - Single -Metro Moneda,5634677,Pablo,,Santiago,-33.44636,-70.6531,Entire home/apt,50981,1,18,2021-07-23,0.17,4,0,0,
191723,"Artsy,joyful flat in nice area",927749,Pilar,,Providencia,-33.43068,-70.58566,Private room,57401,1,0,,,1,365,0,
2515967,Amazing Loft in El Golf,10601364,Antonio,,Las Condes,-33.41632,-70.59917,Entire home/apt,38884,30,69,2021-04-07,0.66,3,216,0,
978590,arriendos de departamentos diarios,5356419,Maria Eugenia,,Santiago,-33.43626,-70.64759,Private room,55301,1,0,,,1,365,0,
191754,Apartment Historical Downtown Stgo.,927912,Miguel,,Santiago,-33.44035,-70.65797,Entire home/apt,43204,7,121,2022-03-31,0.89,2,362,2,
2531527,¡¡NEW!! BELLAVISTA 2BB AMAZING VIEW,11673304,Katherine Y Felipe,,Recoleta,-33.43257,-70.63759,Entire home/apt,51845,5,21,2019-01-12,0.20,2,180,0,
193626,"Spacious home, family atmosphere.",939376,Oscar,,San Miguel,-33.50096,-70.6497,Private room,41350,1,0,,,1,365,0,
2597012,"Nice room, best spot in Santiago",13282781,Felipe,,Vitacura,-33.40382,-70.59113,Private room,86408,1,0,,,1,365,0,
1004301,APT Santiago. 4 mins walking from Metro Station,4890910,Francisco,,Santiago,-33.43545,-70.65677,Entire home/apt,36291,28,287,2022-07-31,2.46,1,18,5,
199514,Santiago Down Tow Big appartment,974626,Ronald,,Santiago,-33.43743,-70.65687,Private room,43204,1,0,,,1,365,0,
1023614,STUDIO2 - ZentenoApartments - Santiago,5634677,Pablo,,Santiago,-33.44731,-70.65271,Entire home/apt,51845,2,7,2021-05-23,0.06,4,365,0,
202286,Furnished Apartment Forestal Park 1,131488797,Daniela,,Recoleta,-33.43183,-70.64657,Entire home/apt,45143,2,397,2022-12-13,2.88,7,69,26,
225980,Furnished Luxury Studio Apartment,1177685,Karina,,Providencia,-33.42552,-70.61642,Private room,40000,1,31,2022-12-24,0.23,3,313,16,
1039259,SKI FARELLONES EL COLORADO-HOT TUB,4793711,Kiki,,Lo Barnechea,-33.35013,-70.31404,Entire home/apt,345633,3,2,2015-09-11,0.02,1,365,0,
2632931,Depto-Estudio Barrio Lastarria,13483488,Departamentos,,Santiago,-33.437,-70.64114,Entire home/apt,35000,5,35,2022-11-01,0.34,3,347,11,
233585,Big Furnished Room,489857,Eduardo,,Santiago,-33.43847,-70.657,Entire home/apt,23330,30,1,2017-03-26,0.01,1,0,0,
2635865,"Arriendo dormitorio,baño privado.tv",13497168,Jelka,,La Reina,-33.43746,-70.55006,Private room,533339,1,0,,,1,365,0,
2647154,Lux Las Condes Furnished Apartments,13553614,Felipe,,Las Condes,-33.41277,-70.58705,Entire home/apt,216020,7,42,2017-09-30,0.40,2,365,0,
1041894,Great 2 bed 2 bath apt in Santiago,5735502,Daesha,,Santiago,-33.43761,-70.64683,Entire home/apt,40000,7,13,2022-10-30,0.35,1,355,10,
256476,TRAVEL SUITES departamento amoblado en Providencia,1177685,Karina,,Providencia,-33.42539,-70.61699,Private room,44000,1,13,2022-10-07,0.10,3,242,1,
1046142,"Acogedor, en Las Condes, COZY HOMS!",3984596,Juanpablo,,Las Condes,-33.40778,-70.55984,Entire home/apt,40000,60,4,2017-08-06,0.04,4,303,0,
1050604,"Great apartment, Bellavista, Chile",4816155,Francisco,,Recoleta,-33.43075,-70.64632,Entire home/apt,25000,15,156,2022-12-19,1.36,1,247,4,
1055812,"4 Bedroom, 3 bath 170 m2 Luxury Apt",5776387,Felipe,,Las Condes,-33.39667,-70.56697,Entire home/apt,181457,21,68,2022-11-27,0.63,1,273,5,
1061786,Private room in ñuñoa,5845379,Gabriel,,Ñuñoa,-33.44969,-70.58099,Private room,86408,1,0,,,2,365,0,
1065916,1 New Apartment in Civic District,3329548,Alojamiento Empresarial Chile,,Santiago,-33.44975,-70.65122,Entire home/apt,50981,90,2,2013-08-12,0.02,4,365,0,
2660266,Quiet and Beautiful apartment in Bellas Artes,10381147,Paloma,,Santiago,-33.43684,-70.64347,Entire home/apt,46911,1,231,2022-12-15,2.81,4,128,57,
259656,Suite Providencia 2 Santiago Chile,244792,Cristián,,Providencia,-33.42985,-70.61797,Entire home/apt,51845,1,40,2022-01-13,0.30,3,89,1,
2683102,Depto Central Santiago_Portugal,13483488,Departamentos,,Santiago,-33.4416,-70.63909,Entire home/apt,46857,4,12,2022-12-16,0.12,3,335,10,
275005,Central and family place to stay,1437683,Diego Ignacio,,Santiago,-33.45166,-70.64547,Private room,38884,1,4,2013-11-03,0.03,1,365,0,
2687338,Habitacion con baño privado Santiago Chile.,13757002,Karinna,,Pedro Aguirre Cerda,-33.4796,-70.66569,Private room,15553,4,42,2022-11-15,0.41,3,109,14,
1072049,Furnished apartment in Santiago,5897106,Beatriz,,Santiago,-33.44404,-70.64584,Private room,86408,1,0,,,1,365,0,
1080228,Chez Magda - Single Room,4909742,María Magdalena,,Las Condes,-33.42339,-70.59012,Private room,25922,2,3,2022-04-08,0.03,3,194,1,
276647,"Santiago Cozy Apartments 2, until 3 people",1434751,Celia,,Santiago,-33.45023,-70.63236,Entire home/apt,25000,10,4,2022-03-15,0.04,2,1,1,
1080440,Prime Location in Santiago Chile,5942868,Steward,,Providencia,-33.43576,-70.61691,Entire home/apt,54437,360,0,,,1,365,0,
1090608,Quiet room in Santiago,5845379,Gabriel,,Ñuñoa,-33.44978,-70.58181,Private room,129612,1,0,,,2,365,0,
1132889,Departamento Amoblado Bellavista,6213482,Kamal,,Recoleta,-33.43045,-70.64164,Entire home/apt,50117,2,82,2022-12-12,0.82,3,317,17,
2703418,ALOJA TRANQUILO Y SEGURO,10729797,Juan,,Santiago,-33.45911,-70.65165,Shared room,20000,1,35,2022-11-12,0.39,1,364,24,
2714854,Comfortable & Beautiful 2 bedroom near Esc Militar,13892610,Carolina,,Las Condes,-33.42126,-70.5769,Private room,84286,2,4,2019-02-05,0.07,1,0,0,
2730067,"La Maisonnette, Santiago, Chile",13971793,Jack,,Vitacura,-33.3989,-70.59479,Entire home/apt,216020,2,9,2015-06-17,0.09,2,0,0,
280663,"TURISMO BELLAVISTA,  Best View 1",1463563,Arnaldo,,Recoleta,-33.43356,-70.63659,Entire home/apt,47524,3,43,2022-12-11,0.34,6,351,12,
1141344,Lindo depto cercano al Centro Comercial Apumanque,6259010,Cityrentals,,Las Condes,-33.40801,-70.56452,Entire home/apt,55000,10,13,2022-11-06,0.24,4,365,6,
284083,room with private bathroom,1482561,Alba,,Santiago,-33.45203,-70.64978,Private room,40119,1,0,,,1,365,0,
1162202,Departamento en Providencia. Barrio Patrimonial,6195572,Pablo,,Providencia,-33.432726,-70.616875,Private room,40000,3,0,,,1,0,0,
1190395,Best Location - Vitacura.,6507063,Catalina,,Vitacura,-33.40469,-70.599,Private room,86408,90,0,,,1,365,0,
2753142,Private Room in amazing apartment!,327763083,Paulina,,Santiago,-33.43657,-70.64847,Private room,14000,1,1,2020-01-18,0.03,1,0,0,
288216,Santiago Mountain View right by Parque forestal,155589,Carlos,,Recoleta,-33.43284,-70.64752,Entire home/apt,33699,4,26,2022-11-12,0.28,1,342,2,
2774785,Luxury apartment in Santiago,13152947,Monica,,Las Condes,-33.41159,-70.59824,Entire home/apt,259224,30,1,2019-02-11,0.02,1,150,0,
293845,"Room in Ñuñoa, chilean summer!",1519813,Frankie,,Ñuñoa,-33.45593,-70.60941,Private room,34563,1,0,,,1,365,0,
1208085,Private room in spacious apartmet,3432534,Ursula,,Ñuñoa,-33.45005,-70.59471,Private room,21602,3,1,2022-12-12,1,1,268,1,
1223916,Cozy Apt El Colorado Ski Center,5948010,Juan Pablo,,Lo Barnechea,-33.34682,-70.29319,Entire home/apt,198488,3,13,2022-07-25,0.11,1,364,1,
294974,Furnished Luxury Studio Apartment,1177685,Karina,,Providencia,-33.42457,-70.61597,Private room,38529,1,11,2022-12-19,0.20,3,345,7,
2809283,METRO Stgo Downtown luminous 1B1B,2380221,Lorena,,Santiago,-33.44841,-70.66278,Entire home/apt,30243,28,58,2021-04-10,0.58,1,65,0,
298065,Vespucci Apartments in Vitacura,1536656,Vespucci,,Vitacura,-33.40065,-70.5877,Private room,207380,1,0,,,1,365,0,
1226526,Comfortable  and cozy apartment,5514113,Wale,,Providencia,-33.42649,-70.60925,Entire home/apt,69127,30,32,2022-02-13,0.28,5,353,1,
315114,Superior,246789,Victoria,,Providencia,-33.42549,-70.61214,Private room,95049,1,0,,,1,364,0,
1262080,"Modern Studio - w/Pool, Gym, steps away from Metro",4199174,Fran,,Las Condes,-33.40591,-70.55775,Entire home/apt,40862,2,188,2022-12-06,1.90,3,353,14,
2837601,"el colorado, edificio monteblanco",8187508,Rodrigo,,Lo Barnechea,-33.34531,-70.29464,Entire home/apt,176523,3,42,2022-09-27,0.41,1,362,1,
325820,Comodo dpto. Santiago Huerfanos 547,1666498,Pedro,,Santiago,-33.43996,-70.64398,Entire home/apt,57401,3,26,2022-11-05,0.20,6,365,3,
2841563,Valle Nevado Ski Apt - Sleeps 14,15620041,Francesca,,Lo Barnechea,-33.3574,-70.25002,Entire home/apt,691265,2,20,2022-08-16,0.22,1,180,2,
1284940,Stgo Centro Full!!!/Amplio/parking/ubicacion,7005888,Francisco,,Santiago,-33.45079,-70.64205,Entire home/apt,44143,2,80,2022-12-18,1.48,2,321,6,
326156,Barrio  Lastarria     OPORTUNIDAD,1668113,María Luisa,,Santiago,-33.4403,-70.64098,Private room,45945,5,0,,,1,365,0,
329362,"Pieza privada con baño, wifi y tv",1681845,Elisabeth,,Las Condes,-33.40886,-70.53601,Private room,51845,1,0,,,1,365,0,
1297140,In Bellavista with amazing view,7051569,Barbara,,Recoleta,-33.43398,-70.64078,Entire home/apt,30243,30,41,2022-10-30,0.61,1,330,4,
2908625,STUDIO NICE & COOL  1,14859438,Francisco,,Providencia,-33.43204,-70.59483,Entire home/apt,46660,2,255,2022-12-16,2.62,4,301,20,
331061,"TURISMO BELLAVISTA, Best View 2",1463563,Arnaldo,,Providencia,-33.43215,-70.63433,Entire home/apt,57401,2,21,2022-09-10,0.18,6,365,4,
2912703,DEPARTAMENTO FAMILIAR NICE & COOL 2,14859438,Francisco,,Providencia,-33.43266,-70.59126,Entire home/apt,52458,3,94,2020-09-21,0.95,4,338,0,
2932438,RAM APARTAMENTOS,14973828,Ximena,,Providencia,-33.42422,-70.60972,Entire home/apt,45053,3,10,2022-11-14,0.57,3,351,8,
1300331,Cordillera 1 bedrooms Apartment,667910,Roxana,,Providencia,-33.42872,-70.61781,Entire home/apt,53000,1,74,2022-11-22,0.65,13,360,24,
